Timestamp,Year,Month,Day,Hour,PM2.5
2019-04-23 04:00:00,2019,4,23,4,43.91
2019-04-23 05:00:00,2019,4,23,5,44.45
2019-04-23 06:00:00,2019,4,23,6,35.25
2019-04-23 07:00:00,2019,4,23,7,50.17
2019-04-23 08:00:00,2019,4,23,8,55.0
2019-04-23 09:00:00,2019,4,23,9,55.22
2019-04-23 10:00:00,2019,4,23,10,55.03
2019-04-23 11:00:00,2019,4,23,11,51.01
2019-04-23 12:00:00,2019,4,23,12,38.45
2019-04-23 13:00:00,2019,4,23,13,38.51
2019-04-23 14:00:00,2019,4,23,14,38.43
2019-04-23 15:00:00,2019,4,23,15,34.72
2019-04-23 16:00:00,2019,4,23,16,34.33
2019-04-23 17:00:00,2019,4,23,17,34.89
2019-04-23 18:00:00,2019,4,23,18,34.56
2019-04-23 19:00:00,2019,4,23,19,35.69
2019-04-23 20:00:00,2019,4,23,20,39.09
2019-04-23 21:00:00,2019,4,23,21,50.12
2019-04-23 22:00:00,2019,4,23,22,51.09
2019-04-23 23:00:00,2019,4,23,23,49.93
2019-04-24 00:00:00,2019,4,24,0,56.24
2019-04-24 01:00:00,2019,4,24,1,57.06
2019-04-24 02:00:00,2019,4,24,2,57.91
2019-04-24 03:00:00,2019,4,24,3,48.93
2019-04-24 04:00:00,2019,4,24,4,41.14
2019-04-24 05:00:00,2019,4,24,5,37.72
2019-04-24 06:00:00,2019,4,24,6,38.14
2019-04-24 07:00:00,2019,4,24,7,36.86
2019-04-24 08:00:00,2019,4,24,8,40.68
2019-04-24 09:00:00,2019,4,24,9,51.95
2019-04-24 10:00:00,2019,4,24,10,52.24
2019-04-24 11:00:00,2019,4,24,11,52.34
2019-04-24 12:00:00,2019,4,24,12,52.0
2019-04-24 13:00:00,2019,4,24,13,47.56
2019-04-24 14:00:00,2019,4,24,14,38.56
2019-04-24 15:00:00,2019,4,24,15,41.17
2019-04-24 16:00:00,2019,4,24,16,43.28
2019-04-24 17:00:00,2019,4,24,17,37.43
2019-04-24 18:00:00,2019,4,24,18,36.35
2019-04-24 19:00:00,2019,4,24,19,37.27
2019-04-24 20:00:00,2019,4,24,20,41.34
2019-04-24 21:00:00,2019,4,24,21,42.08
2019-04-24 22:00:00,2019,4,24,22,51.81
2019-04-24 23:00:00,2019,4,24,23,61.21
2019-04-25 00:00:00,2019,4,25,0,55.43
2019-04-25 01:00:00,2019,4,25,1,55.58
2019-04-25 02:00:00,2019,4,25,2,56.97
2019-04-25 03:00:00,2019,4,25,3,57.07
2019-04-25 04:00:00,2019,4,25,4,56.77
2019-04-25 05:00:00,2019,4,25,5,44.72
2019-04-25 06:00:00,2019,4,25,6,45.95
2019-04-25 07:00:00,2019,4,25,7,45.71
2019-04-25 08:00:00,2019,4,25,8,44.91
2019-04-25 09:00:00,2019,4,25,9,53.59
2019-04-25 10:00:00,2019,4,25,10,55.51
2019-04-25 11:00:00,2019,4,25,11,57.01
2019-04-25 12:00:00,2019,4,25,12,56.65
2019-04-25 13:00:00,2019,4,25,13,43.23
2019-04-25 14:00:00,2019,4,25,14,32.27
2019-04-25 15:00:00,2019,4,25,15,38.44
2019-04-25 16:00:00,2019,4,25,16,38.88
2019-04-25 17:00:00,2019,4,25,17,40.85
2019-04-25 18:00:00,2019,4,25,18,39.55
2019-04-25 19:00:00,2019,4,25,19,46.19
2019-04-25 20:00:00,2019,4,25,20,43.56
2019-04-25 21:00:00,2019,4,25,21,41.19
2019-04-25 22:00:00,2019,4,25,22,58.51
2019-04-25 23:00:00,2019,4,25,23,58.8
2019-04-26 00:00:00,2019,4,26,0,58.58
2019-04-26 01:00:00,2019,4,26,1,54.16
2019-04-26 02:00:00,2019,4,26,2,44.01
2019-04-26 03:00:00,2019,4,26,3,43.6
2019-04-26 04:00:00,2019,4,26,4,46.6
2019-04-26 05:00:00,2019,4,26,5,46.06
2019-04-26 06:00:00,2019,4,26,6,45.2
2019-04-26 07:00:00,2019,4,26,7,49.83
2019-04-26 08:00:00,2019,4,26,8,49.96
2019-04-26 09:00:00,2019,4,26,9,52.57
2019-04-26 10:00:00,2019,4,26,10,52.65
2019-04-26 11:00:00,2019,4,26,11,46.91
2019-04-26 12:00:00,2019,4,26,12,25.92
2019-04-26 13:00:00,2019,4,26,13,28.27
2019-04-26 14:00:00,2019,4,26,14,26.86
2019-04-26 15:00:00,2019,4,26,15,37.75
2019-04-26 16:00:00,2019,4,26,16,38.95
2019-04-26 17:00:00,2019,4,26,17,37.85
2019-04-26 18:00:00,2019,4,26,18,37.03
2019-04-26 19:00:00,2019,4,26,19,44.62
2019-04-26 20:00:00,2019,4,26,20,47.53
2019-04-26 21:00:00,2019,4,26,21,53.1
2019-04-26 22:00:00,2019,4,26,22,53.84
2019-04-26 23:00:00,2019,4,26,23,57.57
2019-04-27 00:00:00,2019,4,27,0,56.51
2019-04-27 01:00:00,2019,4,27,1,51.02
2019-04-27 02:00:00,2019,4,27,2,30.33
2019-04-27 03:00:00,2019,4,27,3,25.59
2019-04-27 04:00:00,2019,4,27,4,28.03
2019-04-27 05:00:00,2019,4,27,5,31.2
2019-04-27 06:00:00,2019,4,27,6,30.82
2019-04-27 07:00:00,2019,4,27,7,32.68
2019-04-27 08:00:00,2019,4,27,8,25.84
2019-04-27 09:00:00,2019,4,27,9,25.9
2019-04-27 10:00:00,2019,4,27,10,34.15
2019-04-27 11:00:00,2019,4,27,11,31.8
2019-04-27 12:00:00,2019,4,27,12,30.04
2019-04-27 13:00:00,2019,4,27,13,30.13
2019-04-27 14:00:00,2019,4,27,14,25.74
2019-04-27 15:00:00,2019,4,27,15,26.77
2019-04-27 16:00:00,2019,4,27,16,28.41
2019-04-27 17:00:00,2019,4,27,17,27.55
2019-04-27 18:00:00,2019,4,27,18,25.86
2019-04-27 19:00:00,2019,4,27,19,33.63
2019-04-27 20:00:00,2019,4,27,20,42.15
2019-04-27 21:00:00,2019,4,27,21,41.81
2019-04-27 22:00:00,2019,4,27,22,40.68
2019-04-27 23:00:00,2019,4,27,23,47.71
2019-04-28 00:00:00,2019,4,28,0,47.07
2019-04-28 01:00:00,2019,4,28,1,46.98
2019-04-28 02:00:00,2019,4,28,2,51.36
2019-04-28 03:00:00,2019,4,28,3,47.75
2019-04-28 04:00:00,2019,4,28,4,47.55
2019-04-28 05:00:00,2019,4,28,5,47.79
2019-04-28 06:00:00,2019,4,28,6,46.58
2019-04-28 07:00:00,2019,4,28,7,44.36
2019-04-28 08:00:00,2019,4,28,8,44.31
2019-04-28 09:00:00,2019,4,28,9,44.15
2019-04-28 10:00:00,2019,4,28,10,32.2
2019-04-28 11:00:00,2019,4,28,11,53.24
2019-04-28 12:00:00,2019,4,28,12,53.53
2019-04-28 13:00:00,2019,4,28,13,53.32
2019-04-28 14:00:00,2019,4,28,14,57.42
2019-04-28 15:00:00,2019,4,28,15,45.7
2019-04-28 16:00:00,2019,4,28,16,47.29
2019-04-28 17:00:00,2019,4,28,17,46.23
2019-04-28 18:00:00,2019,4,28,18,47.11
2019-04-28 19:00:00,2019,4,28,19,41.7
2019-04-28 20:00:00,2019,4,28,20,41.23
2019-04-28 21:00:00,2019,4,28,21,39.09
2019-04-28 22:00:00,2019,4,28,22,38.27
2019-04-28 23:00:00,2019,4,28,23,35.03
2019-04-29 00:00:00,2019,4,29,0,40.82
2019-04-29 01:00:00,2019,4,29,1,59.81
2019-04-29 02:00:00,2019,4,29,2,60.44
2019-04-29 03:00:00,2019,4,29,3,60.5
2019-04-29 04:00:00,2019,4,29,4,58.23
2019-04-29 05:00:00,2019,4,29,5,39.67
2019-04-29 06:00:00,2019,4,29,6,33.75
2019-04-29 07:00:00,2019,4,29,7,53.62
2019-04-29 08:00:00,2019,4,29,8,57.05
2019-04-29 09:00:00,2019,4,29,9,55.25
2019-04-29 10:00:00,2019,4,29,10,56.72
2019-04-29 11:00:00,2019,4,29,11,55.87
2019-04-29 12:00:00,2019,4,29,12,51.18
2019-04-29 13:00:00,2019,4,29,13,51.34
2019-04-29 14:00:00,2019,4,29,14,45.82
2019-04-29 15:00:00,2019,4,29,15,43.87
2019-04-29 16:00:00,2019,4,29,16,42.05
2019-04-29 17:00:00,2019,4,29,17,28.9
2019-04-29 18:00:00,2019,4,29,18,29.01
2019-04-29 19:00:00,2019,4,29,19,41.4
2019-04-29 20:00:00,2019,4,29,20,41.09
2019-04-29 21:00:00,2019,4,29,21,40.27
2019-04-29 22:00:00,2019,4,29,22,41.35
2019-04-29 23:00:00,2019,4,29,23,51.05
2019-04-30 00:00:00,2019,4,30,0,53.07
2019-04-30 01:00:00,2019,4,30,1,53.82
2019-04-30 02:00:00,2019,4,30,2,53.34
2019-04-30 03:00:00,2019,4,30,3,53.54
2019-04-30 04:00:00,2019,4,30,4,49.5
2019-04-30 05:00:00,2019,4,30,5,43.32
2019-04-30 06:00:00,2019,4,30,6,42.17
2019-04-30 07:00:00,2019,4,30,7,46.14
2019-04-30 08:00:00,2019,4,30,8,45.94
2019-04-30 09:00:00,2019,4,30,9,54.69
2019-04-30 10:00:00,2019,4,30,10,53.88
2019-04-30 11:00:00,2019,4,30,11,52.49
2019-04-30 12:00:00,2019,4,30,12,49.78
2019-04-30 13:00:00,2019,4,30,13,45.51
2019-04-30 14:00:00,2019,4,30,14,44.24
2019-04-30 15:00:00,2019,4,30,15,41.96
2019-04-30 16:00:00,2019,4,30,16,40.6
2019-04-30 17:00:00,2019,4,30,17,39.45
2019-04-30 18:00:00,2019,4,30,18,42.39
2019-04-30 19:00:00,2019,4,30,19,42.65
2019-04-30 20:00:00,2019,4,30,20,46.46
2019-04-30 21:00:00,2019,4,30,21,45.77
2019-04-30 22:00:00,2019,4,30,22,60.15
2019-04-30 23:00:00,2019,4,30,23,25.66
2019-05-01 00:00:00,2019,5,1,0,40.82
2019-05-01 01:00:00,2019,5,1,1,36.03
2019-05-01 02:00:00,2019,5,1,2,42.06
2019-05-01 03:00:00,2019,5,1,3,41.84
2019-05-01 04:00:00,2019,5,1,4,43.76
2019-05-01 05:00:00,2019,5,1,5,43.63
2019-05-01 06:00:00,2019,5,1,6,41.92
2019-05-01 07:00:00,2019,5,1,7,45.87
2019-05-01 08:00:00,2019,5,1,8,46.5
2019-05-01 09:00:00,2019,5,1,9,49.6
2019-05-01 10:00:00,2019,5,1,10,50.78
2019-05-01 11:00:00,2019,5,1,11,52.29
2019-05-01 12:00:00,2019,5,1,12,52.69
2019-05-01 13:00:00,2019,5,1,13,51.09
2019-05-01 14:00:00,2019,5,1,14,50.6
2019-05-01 15:00:00,2019,5,1,15,51.34
2019-05-01 16:00:00,2019,5,1,16,49.73
2019-05-01 17:00:00,2019,5,1,17,50.24
2019-05-01 18:00:00,2019,5,1,18,60.36
2019-05-01 19:00:00,2019,5,1,19,26.41
2019-05-01 20:00:00,2019,5,1,20,28.54
2019-05-01 21:00:00,2019,5,1,21,28.8
2019-05-01 22:00:00,2019,5,1,22,30.11
2019-05-01 23:00:00,2019,5,1,23,48.4
2019-05-02 00:00:00,2019,5,2,0,50.97
2019-05-02 01:00:00,2019,5,2,1,46.81
2019-05-02 02:00:00,2019,5,2,2,46.38
2019-05-02 03:00:00,2019,5,2,3,46.72
2019-05-02 04:00:00,2019,5,2,4,48.92
2019-05-02 05:00:00,2019,5,2,5,47.83
2019-05-02 06:00:00,2019,5,2,6,48.0
2019-05-02 07:00:00,2019,5,2,7,40.64
2019-05-02 08:00:00,2019,5,2,8,48.66
2019-05-02 09:00:00,2019,5,2,9,48.6
2019-05-02 10:00:00,2019,5,2,10,47.17
2019-05-02 11:00:00,2019,5,2,11,47.24
2019-05-02 12:00:00,2019,5,2,12,39.43
2019-05-02 13:00:00,2019,5,2,13,42.64
2019-05-02 14:00:00,2019,5,2,14,40.72
2019-05-02 15:00:00,2019,5,2,15,40.46
2019-05-02 16:00:00,2019,5,2,16,40.82
2019-05-02 17:00:00,2019,5,2,17,40.3
2019-05-02 18:00:00,2019,5,2,18,42.16
2019-05-02 19:00:00,2019,5,2,19,43.52
2019-05-02 20:00:00,2019,5,2,20,43.86
2019-05-02 21:00:00,2019,5,2,21,45.62
2019-05-02 22:00:00,2019,5,2,22,40.6
2019-05-02 23:00:00,2019,5,2,23,38.99
2019-05-03 00:00:00,2019,5,3,0,38.43
2019-05-03 01:00:00,2019,5,3,1,37.67
2019-05-03 02:00:00,2019,5,3,2,36.36
2019-05-03 03:00:00,2019,5,3,3,38.59
2019-05-03 04:00:00,2019,5,3,4,42.07
2019-05-03 05:00:00,2019,5,3,5,42.25
2019-05-03 06:00:00,2019,5,3,6,44.14
2019-05-03 07:00:00,2019,5,3,7,41.61
2019-05-03 08:00:00,2019,5,3,8,42.93
2019-05-03 09:00:00,2019,5,3,9,39.24
2019-05-03 10:00:00,2019,5,3,10,37.44
2019-05-03 11:00:00,2019,5,3,11,37.47
2019-05-03 12:00:00,2019,5,3,12,35.73
2019-05-03 13:00:00,2019,5,3,13,35.45
2019-05-03 14:00:00,2019,5,3,14,35.35
2019-05-03 15:00:00,2019,5,3,15,38.56
2019-05-03 16:00:00,2019,5,3,16,44.91
2019-05-03 17:00:00,2019,5,3,17,44.45
2019-05-03 18:00:00,2019,5,3,18,44.54
2019-05-03 19:00:00,2019,5,3,19,40.79
2019-05-03 20:00:00,2019,5,3,20,39.23
2019-05-03 21:00:00,2019,5,3,21,39.69
2019-05-03 22:00:00,2019,5,3,22,39.12
2019-05-03 23:00:00,2019,5,3,23,40.86
2019-05-04 00:00:00,2019,5,4,0,41.66
2019-05-04 01:00:00,2019,5,4,1,42.64
2019-05-04 02:00:00,2019,5,4,2,42.81
2019-05-04 03:00:00,2019,5,4,3,41.61
2019-05-04 04:00:00,2019,5,4,4,44.86
2019-05-04 05:00:00,2019,5,4,5,42.76
2019-05-04 06:00:00,2019,5,4,6,42.63
2019-05-04 07:00:00,2019,5,4,7,41.19
2019-05-04 08:00:00,2019,5,4,8,41.66
2019-05-04 09:00:00,2019,5,4,9,40.32
2019-05-04 10:00:00,2019,5,4,10,39.61
2019-05-04 11:00:00,2019,5,4,11,41.89
2019-05-04 12:00:00,2019,5,4,12,37.95
2019-05-04 13:00:00,2019,5,4,13,44.11
2019-05-04 14:00:00,2019,5,4,14,36.93
2019-05-04 15:00:00,2019,5,4,15,36.9
2019-05-04 16:00:00,2019,5,4,16,36.91
2019-05-04 17:00:00,2019,5,4,17,38.32
2019-05-04 18:00:00,2019,5,4,18,41.26
2019-05-04 19:00:00,2019,5,4,19,41.37
2019-05-04 20:00:00,2019,5,4,20,43.14
2019-05-04 21:00:00,2019,5,4,21,45.75
2019-05-04 22:00:00,2019,5,4,22,46.95
2019-05-04 23:00:00,2019,5,4,23,44.16
2019-05-05 00:00:00,2019,5,5,0,40.02
2019-05-05 01:00:00,2019,5,5,1,41.53
2019-05-05 02:00:00,2019,5,5,2,41.62
2019-05-05 03:00:00,2019,5,5,3,45.92
2019-05-05 04:00:00,2019,5,5,4,47.86
2019-05-05 05:00:00,2019,5,5,5,50.48
2019-05-05 06:00:00,2019,5,5,6,39.09
2019-05-05 07:00:00,2019,5,5,7,38.57
2019-05-05 08:00:00,2019,5,5,8,38.13
2019-05-05 09:00:00,2019,5,5,9,38.18
2019-05-05 10:00:00,2019,5,5,10,44.4
2019-05-05 11:00:00,2019,5,5,11,43.39
2019-05-05 12:00:00,2019,5,5,12,45.65
2019-05-05 13:00:00,2019,5,5,13,46.19
2019-05-05 14:00:00,2019,5,5,14,35.82
2019-05-05 15:00:00,2019,5,5,15,36.41
2019-05-05 16:00:00,2019,5,5,16,36.55
2019-05-05 17:00:00,2019,5,5,17,41.3
2019-05-05 18:00:00,2019,5,5,18,46.28
2019-05-05 19:00:00,2019,5,5,19,46.45
2019-05-05 20:00:00,2019,5,5,20,46.89
2019-05-05 21:00:00,2019,5,5,21,47.72
2019-05-05 22:00:00,2019,5,5,22,50.74
2019-05-05 23:00:00,2019,5,5,23,50.9
2019-05-06 00:00:00,2019,5,6,0,43.17
2019-05-06 01:00:00,2019,5,6,1,43.22
2019-05-06 02:00:00,2019,5,6,2,46.07
2019-05-06 03:00:00,2019,5,6,3,46.23
2019-05-06 04:00:00,2019,5,6,4,44.75
2019-05-06 05:00:00,2019,5,6,5,47.84
2019-05-06 06:00:00,2019,5,6,6,53.44
2019-05-06 07:00:00,2019,5,6,7,45.4
2019-05-06 08:00:00,2019,5,6,8,40.61
2019-05-06 09:00:00,2019,5,6,9,37.93
2019-05-06 10:00:00,2019,5,6,10,37.84
2019-05-06 11:00:00,2019,5,6,11,37.03
2019-05-06 12:00:00,2019,5,6,12,41.33
2019-05-06 13:00:00,2019,5,6,13,37.3
2019-05-06 14:00:00,2019,5,6,14,37.07
2019-05-06 15:00:00,2019,5,6,15,37.4
2019-05-06 16:00:00,2019,5,6,16,47.12
2019-05-06 17:00:00,2019,5,6,17,57.21
2019-05-06 18:00:00,2019,5,6,18,60.68
2019-05-06 19:00:00,2019,5,6,19,60.4
2019-05-06 20:00:00,2019,5,6,20,58.71
2019-05-06 21:00:00,2019,5,6,21,56.98
2019-05-06 22:00:00,2019,5,6,22,56.97
2019-05-06 23:00:00,2019,5,6,23,57.92
2019-05-07 00:00:00,2019,5,7,0,58.28
2019-05-07 01:00:00,2019,5,7,1,53.46
2019-05-07 02:00:00,2019,5,7,2,53.76
2019-05-07 03:00:00,2019,5,7,3,63.28
2019-05-07 04:00:00,2019,5,7,4,56.32
2019-05-07 05:00:00,2019,5,7,5,63.17
2019-05-07 06:00:00,2019,5,7,6,62.58
2019-05-07 07:00:00,2019,5,7,7,44.8
2019-05-07 08:00:00,2019,5,7,8,44.89
2019-05-07 09:00:00,2019,5,7,9,45.72
2019-05-07 10:00:00,2019,5,7,10,41.58
2019-05-07 11:00:00,2019,5,7,11,59.65
2019-05-07 12:00:00,2019,5,7,12,59.27
2019-05-07 13:00:00,2019,5,7,13,36.08
2019-05-07 14:00:00,2019,5,7,14,35.78
2019-05-07 15:00:00,2019,5,7,15,35.91
2019-05-07 16:00:00,2019,5,7,16,41.9
2019-05-07 17:00:00,2019,5,7,17,58.53
2019-05-07 18:00:00,2019,5,7,18,51.93
2019-05-07 19:00:00,2019,5,7,19,52.57
2019-05-07 20:00:00,2019,5,7,20,54.57
2019-05-08 01:00:00,2019,5,8,1,45.77
2019-05-08 02:00:00,2019,5,8,2,56.31
2019-05-08 03:00:00,2019,5,8,3,60.32
2019-05-08 04:00:00,2019,5,8,4,60.39
2019-05-08 05:00:00,2019,5,8,5,55.21
2019-05-08 06:00:00,2019,5,8,6,56.09
2019-05-08 07:00:00,2019,5,8,7,51.99
2019-05-08 08:00:00,2019,5,8,8,48.59
2019-05-08 09:00:00,2019,5,8,9,45.43
2019-05-08 10:00:00,2019,5,8,10,43.09
2019-05-08 11:00:00,2019,5,8,11,43.96
2019-05-08 12:00:00,2019,5,8,12,42.04
2019-05-08 13:00:00,2019,5,8,13,41.17
2019-05-08 14:00:00,2019,5,8,14,45.65
2019-05-08 15:00:00,2019,5,8,15,44.19
2019-05-08 16:00:00,2019,5,8,16,52.75
2019-05-08 17:00:00,2019,5,8,17,52.34
2019-05-08 18:00:00,2019,5,8,18,53.83
2019-05-08 19:00:00,2019,5,8,19,53.18
2019-05-08 20:00:00,2019,5,8,20,58.45
2019-05-08 21:00:00,2019,5,8,21,58.21
2019-05-08 22:00:00,2019,5,8,22,63.63
2019-05-08 23:00:00,2019,5,8,23,52.63
2019-05-09 00:00:00,2019,5,9,0,53.15
2019-05-09 01:00:00,2019,5,9,1,52.43
2019-05-09 02:00:00,2019,5,9,2,52.63
2019-05-09 03:00:00,2019,5,9,3,50.09
2019-05-09 04:00:00,2019,5,9,4,50.09
2019-05-09 05:00:00,2019,5,9,5,50.58
2019-05-09 06:00:00,2019,5,9,6,50.2
2019-05-09 07:00:00,2019,5,9,7,48.27
2019-05-09 08:00:00,2019,5,9,8,48.3
2019-05-09 09:00:00,2019,5,9,9,45.28
2019-05-09 10:00:00,2019,5,9,10,44.54
2019-05-09 11:00:00,2019,5,9,11,60.89
2019-05-09 12:00:00,2019,5,9,12,60.73
2019-05-09 13:00:00,2019,5,9,13,45.44
2019-05-09 14:00:00,2019,5,9,14,45.78
2019-05-09 15:00:00,2019,5,9,15,46.11
2019-05-09 16:00:00,2019,5,9,16,46.06
2019-05-09 17:00:00,2019,5,9,17,46.37
2019-05-09 18:00:00,2019,5,9,18,62.33
2019-05-09 22:00:00,2019,5,9,22,48.66
2019-05-09 23:00:00,2019,5,9,23,48.88
2019-05-10 00:00:00,2019,5,10,0,49.17
2019-05-10 01:00:00,2019,5,10,1,45.38
2019-05-10 02:00:00,2019,5,10,2,37.21
2019-05-10 03:00:00,2019,5,10,3,41.63
2019-05-10 04:00:00,2019,5,10,4,43.12
2019-05-10 05:00:00,2019,5,10,5,46.43
2019-05-10 06:00:00,2019,5,10,6,44.71
2019-05-10 07:00:00,2019,5,10,7,45.05
2019-05-10 08:00:00,2019,5,10,8,38.8
2019-05-10 09:00:00,2019,5,10,9,38.25
2019-05-10 10:00:00,2019,5,10,10,37.44
2019-05-10 11:00:00,2019,5,10,11,37.65
2019-05-10 12:00:00,2019,5,10,12,37.53
2019-05-10 13:00:00,2019,5,10,13,37.71
2019-05-10 14:00:00,2019,5,10,14,55.06
2019-05-10 15:00:00,2019,5,10,15,54.16
2019-05-10 18:00:00,2019,5,10,18,45.86
2019-05-10 19:00:00,2019,5,10,19,45.84
2019-05-10 20:00:00,2019,5,10,20,42.41
2019-05-10 21:00:00,2019,5,10,21,41.83
2019-05-10 22:00:00,2019,5,10,22,46.41
2019-05-10 23:00:00,2019,5,10,23,42.23
2019-05-11 00:00:00,2019,5,11,0,42.41
2019-05-11 01:00:00,2019,5,11,1,42.3
2019-05-11 02:00:00,2019,5,11,2,43.61
2019-05-11 03:00:00,2019,5,11,3,41.13
2019-05-11 04:00:00,2019,5,11,4,48.06
2019-05-11 05:00:00,2019,5,11,5,47.83
2019-05-11 06:00:00,2019,5,11,6,53.39
2019-05-11 07:00:00,2019,5,11,7,41.82
2019-05-11 08:00:00,2019,5,11,8,41.58
2019-05-11 09:00:00,2019,5,11,9,38.43
2019-05-11 10:00:00,2019,5,11,10,38.6
2019-05-11 11:00:00,2019,5,11,11,41.62
2019-05-11 12:00:00,2019,5,11,12,33.59
2019-05-11 13:00:00,2019,5,11,13,41.83
2019-05-11 14:00:00,2019,5,11,14,41.69
2019-05-11 15:00:00,2019,5,11,15,36.56
2019-05-11 16:00:00,2019,5,11,16,52.25
2019-05-11 17:00:00,2019,5,11,17,51.29
2019-05-11 19:00:00,2019,5,11,19,44.8
2019-05-11 20:00:00,2019,5,11,20,44.79
2019-05-11 21:00:00,2019,5,11,21,45.52
2019-05-11 22:00:00,2019,5,11,22,45.28
2019-05-11 23:00:00,2019,5,11,23,45.94
2019-05-12 01:00:00,2019,5,12,1,59.68
2019-05-12 02:00:00,2019,5,12,2,53.29
2019-05-12 03:00:00,2019,5,12,3,53.84
2019-05-12 04:00:00,2019,5,12,4,53.98
2019-05-12 05:00:00,2019,5,12,5,58.73
2019-05-12 06:00:00,2019,5,12,6,55.72
2019-05-12 07:00:00,2019,5,12,7,55.6
2019-05-12 08:00:00,2019,5,12,8,53.62
2019-05-12 09:00:00,2019,5,12,9,50.11
2019-05-12 10:00:00,2019,5,12,10,47.22
2019-05-12 11:00:00,2019,5,12,11,48.85
2019-05-12 12:00:00,2019,5,12,12,44.57
2019-05-12 13:00:00,2019,5,12,13,42.62
2019-05-12 14:00:00,2019,5,12,14,42.97
2019-05-12 15:00:00,2019,5,12,15,40.16
2019-05-12 16:00:00,2019,5,12,16,43.6
2019-05-12 17:00:00,2019,5,12,17,58.0
2019-05-12 18:00:00,2019,5,12,18,57.85
2019-05-12 19:00:00,2019,5,12,19,53.71
2019-05-12 20:00:00,2019,5,12,20,54.32
2019-05-12 21:00:00,2019,5,12,21,71.82
2019-05-12 22:00:00,2019,5,12,22,55.08
2019-05-12 23:00:00,2019,5,12,23,59.92
2019-05-13 00:00:00,2019,5,13,0,59.85
2019-05-13 05:00:00,2019,5,13,5,49.85
2019-05-13 06:00:00,2019,5,13,6,50.89
2019-05-13 07:00:00,2019,5,13,7,50.63
2019-05-13 08:00:00,2019,5,13,8,51.1
2019-05-13 09:00:00,2019,5,13,9,52.46
2019-05-13 15:00:00,2019,5,13,15,46.66
2019-05-13 16:00:00,2019,5,13,16,48.72
2019-05-13 17:00:00,2019,5,13,17,48.58
2019-05-13 18:00:00,2019,5,13,18,49.39
2019-05-13 19:00:00,2019,5,13,19,42.92
2019-05-13 20:00:00,2019,5,13,20,40.5
2019-05-13 21:00:00,2019,5,13,21,37.76
2019-05-13 22:00:00,2019,5,13,22,36.12
2019-05-13 23:00:00,2019,5,13,23,35.69
2019-05-14 00:00:00,2019,5,14,0,34.58
2019-05-14 01:00:00,2019,5,14,1,35.25
2019-05-14 02:00:00,2019,5,14,2,34.82
2019-05-14 03:00:00,2019,5,14,3,36.63
2019-05-14 04:00:00,2019,5,14,4,41.78
2019-05-14 05:00:00,2019,5,14,5,38.13
2019-05-14 06:00:00,2019,5,14,6,37.99
2019-05-14 07:00:00,2019,5,14,7,37.79
2019-05-14 08:00:00,2019,5,14,8,34.94
2019-05-14 09:00:00,2019,5,14,9,21.72
2019-05-14 10:00:00,2019,5,14,10,20.98
2019-05-14 14:00:00,2019,5,14,14,30.2
2019-05-14 15:00:00,2019,5,14,15,30.97
2019-05-14 16:00:00,2019,5,14,16,41.81
2019-05-14 17:00:00,2019,5,14,17,45.3
2019-05-14 18:00:00,2019,5,14,18,46.83
2019-05-14 19:00:00,2019,5,14,19,48.49
2019-05-14 20:00:00,2019,5,14,20,46.92
2019-05-14 21:00:00,2019,5,14,21,48.72
2019-05-14 22:00:00,2019,5,14,22,44.5
2019-05-14 23:00:00,2019,5,14,23,44.64
2019-05-15 00:00:00,2019,5,15,0,46.14
2019-05-15 01:00:00,2019,5,15,1,47.13
2019-05-15 02:00:00,2019,5,15,2,58.06
2019-05-15 03:00:00,2019,5,15,3,56.85
2019-05-15 05:00:00,2019,5,15,5,45.1
2019-05-15 06:00:00,2019,5,15,6,45.07
2019-05-15 07:00:00,2019,5,15,7,44.37
2019-05-15 08:00:00,2019,5,15,8,45.77
2019-05-15 09:00:00,2019,5,15,9,42.73
2019-05-15 10:00:00,2019,5,15,10,41.31
2019-05-15 11:00:00,2019,5,15,11,43.43
2019-05-15 12:00:00,2019,5,15,12,48.79
2019-05-15 13:00:00,2019,5,15,13,37.68
2019-05-15 14:00:00,2019,5,15,14,38.0
2019-05-15 15:00:00,2019,5,15,15,38.14
2019-05-15 16:00:00,2019,5,15,16,38.5
2019-05-15 17:00:00,2019,5,15,17,40.19
2019-05-15 20:00:00,2019,5,15,20,43.71
2019-05-15 21:00:00,2019,5,15,21,43.33
2019-05-15 22:00:00,2019,5,15,22,42.21
2019-05-15 23:00:00,2019,5,15,23,43.01
2019-05-16 00:00:00,2019,5,16,0,40.26
2019-05-16 01:00:00,2019,5,16,1,40.06
2019-05-16 02:00:00,2019,5,16,2,41.06
2019-05-16 03:00:00,2019,5,16,3,40.05
2019-05-16 04:00:00,2019,5,16,4,44.38
2019-05-16 05:00:00,2019,5,16,5,40.12
2019-05-16 06:00:00,2019,5,16,6,38.93
2019-05-16 07:00:00,2019,5,16,7,36.6
2019-05-16 08:00:00,2019,5,16,8,37.67
2019-05-16 09:00:00,2019,5,16,9,37.72
2019-05-16 13:00:00,2019,5,16,13,37.27
2019-05-16 14:00:00,2019,5,16,14,37.49
2019-05-16 15:00:00,2019,5,16,15,38.92
2019-05-16 16:00:00,2019,5,16,16,40.38
2019-05-16 17:00:00,2019,5,16,17,38.2
